"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customqueuev2.CustomQueueBenchmark.testConstructorCollection","avgt",1,3,272551.801041,41128.585136,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,23.371429,138.740074,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,27.466904,11.152713,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,27.145960,20.267514,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,30.752608,101.613274,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,116.785314,1671.157232,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,41.882810,135.857950,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,33.680885,158.760895,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,32.661832,116.468795,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,57.684154,609.212530,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testConstructorDefault","avgt",1,3,30.902650,142.927732,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,10676.072757,229.492370,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,21016.782535,1354.953326,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,31037.062659,844.433142,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,41364.601086,1616.999526,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,51791.610585,11698.506080,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,62430.105634,13699.769701,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,71130.303451,135.910284,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,82900.332363,2473.657958,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,92844.043084,25256.297380,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testContains","avgt",1,3,105523.545385,33359.610066,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,95794.536328,9747.817867,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,184918.323578,46444.976130,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,306061.410689,162769.769308,"ns/op",30000
